|GJ 3915         |             |15 48 03.23|-58 11 12.1|2MASS J15480325-5811119| 8.379| 7.790| 7.565|
|GJ 3683         |HIP 57172    |11 43 30.11|-58 00 24.8|2MASS J11433011-5800248| 6.645| 6.259| 6.147|
|Wo 9305 AB      |HIP 47479    |09 40 42.55|-57 59 00.8|2MASS J09404257-5759010| 5.369| 5.055| 4.798|
|GJ 2001         |HIP 1031     |00 12 50.25|-57 54 45.4|2MASS J00125025-5754454| 5.852| 5.470| 5.383|
|GJ 2078         |             |10 12 46.28|-57 49 51.3|2MASS J10124628-5749512| 6.452| 5.366| 4.799|
|Gl 857          |HIP 110649   |22 24 56.39|-57 47 50.7|2MASS J22245638-5747508| 4.318| 3.889| 3.852|
|GJ 3551         |HIP 45637    |09 18 08.88|-57 46 08.0|2MASS J09180888-5746079| 7.147| 6.521| 6.388|
|Gl 836.9 B      |Wo 9753 B    |21 46 35.73|-57 42 12.3|2MASS J21463575-5742121| 6.246| 5.589| 5.425|
|Gl 836.9 A      |Wo 9753 A    |21 46 35.83|-57 42 12.1|2MASS J21463575-5742121| 6.246| 5.589| 5.425|
|Gl 615          |HIP 79537    |16 13 48.56|-57 34 13.8|2MASS J16134869-5734118| 5.888| 5.395| 5.293|
|GJ 1075         |HIP 23708    |05 05 47.37|-57 33 13.8|2MASS J05054736-5733138| 6.272| 5.633| 5.442|
|Gl 422          |HIP 55042    |11 16 00.21|-57 32 51.6|2MASS J11160018-5732513| 7.811| 7.304| 7.035|
|Gl 189          |HIP 23693    |05 05 30.66|-57 28 21.7|2MASS J05053067-5728217| 3.701| 3.407| 3.371|
|Gl 31.1 B       |Wo 9023 B    |00 43 19.72|-57 28 02.9|2MASS J00431972-5728029| 9.382| 8.894| 8.820|
|Gl 31.1 A       |Wo 9023 A    |00 43 21.24|-57 27 47.0|2MASS J00432123-5727470| 4.160| 4.354| 4.308|
|GJ 4078         |             |18 49 51.21|-57 26 48.6|2MASS J18495119-5726486| 8.317| 7.703| 7.455|
|GJ 3279         |             |04 22 12.50|-57 26 01.1|2MASS J04221249-5726011| 8.082| 7.495| 7.210|
|Gl 693          |HIP 86990    |17 46 34.23|-57 19 08.6|2MASS J17463427-5719081| 6.855| 6.297| 6.016|
|Gl 855          |HIP 110534   |22 23 33.30|-57 13 14.3|2MASS J22233334-5713146| 7.600| 6.958| 6.730|
|Gl 429.4        |Wo 9363      |11 30 35.02|-57 08 01.9|2MASS J11303501-5708019| 6.495| 6.019| 5.868|
|GJ 4082         |HIP 92656    |18 52 52.34|-57 07 37.3|2MASS J18525234-5707374| 8.517| 7.842| 7.589|
|Gl 470          |HIP 61084    |12 31 09.96|-57 06 47.6|2MASS J12310993-5706474|-1.994|-2.985|-3.258|
|GJ 3009         |             |00 08 17.37|-57 05 52.9|2MASS J00081737-5705528| 8.206| 7.630| 7.395|
|Wo 9155 B       |HIP 20552 B  |04 24 11.59|-57 04 19.0|2MASS J04241158-5704191| 5.892| 5.642| 5.549|
|Wo 9155 A       |HIP 20552 A  |04 24 12.21|-57 04 16.8|2MASS J04241220-5704169| 5.683| 5.371| 5.322|
|GJ 2151         |Wo 9716      |21 03 13.95|-56 57 48.4|2MASS J21031390-5657479| 8.730| 8.175| 7.902|
|Gl 845          |HIP 108870   |22 03 21.66|-56 47 09.5|2MASS J22032156-5647093| 2.894| 2.349| 2.237|
|GJ 2106         |HIP 69454    |14 13 12.88|-56 44 31.4|2MASS J14131288-5644314| 6.951| 6.394| 6.136|
|GJ 4028         |             |17 50 59.00|-56 36 07.0|2MASS J17505894-5636072| 8.994| 8.422| 8.187|
|GJ 1252         |             |20 27 42.06|-56 27 25.2|2MASS J20274210-5627262| 8.697| 8.161| 7.915|
|Gl 613          |HIP 79190    |16 09 42.79|-56 26 42.5|2MASS J16094280-5626430| 5.546| 5.102| 4.981|
|GJ 2101         |HIP 65997    |13 31 51.62|-56 13 42.0|2MASS J13315163-5613420| 9.479| 8.933| 8.660|
|Gl 66 B         |HIP 7751 B   |01 39 47.54|-56 11 47.0|2MASS J01394755-5611471| 4.043|      | 3.510|
|Gl 66 A         |HIP 7751 A   |01 39 47.84|-56 11 36.0|2MASS J01394778-5611361| 3.573|      | 3.558|
|GJ 3592         |             |10 14 58.43|-56 11 11.5|2MASS J10145842-5611114|13.654|13.232|13.158|
|Gl 827.1        |Wo 9738      |21 26 58.46|-56 07 31.0|2MASS J21265851-5607309| 6.949| 6.408| 6.313|
|Gl 186.1 B      |Wo 9172 B    |05 02 22.58|-56 05 54.3|2MASS J05022258-5605544| 7.860| 7.315| 7.058|
|Gl 452.5B       |Wo 9380 B    |11 55 01.40|-56 05 49.2|2MASS J11550138-5605490|      | 5.405| 5.383|
|Gl 452.5A       |Wo 9380 A    |11 55 01.34|-56 05 45.6|2MASS J11550133-5605458| 5.649| 5.328| 5.232|
|Gl 186.1 A      |Wo 9172 A    |05 02 17.06|-56 04 49.9|2MASS J05021706-5604501| 5.821| 5.451| 5.385|
|GJ 1158         |             |12 29 34.55|-55 59 37.1|2MASS J12293453-5559371| 8.890| 8.354| 8.065|
|Gl 737 A        |HIP 93069 A  |18 57 30.60|-55 59 30.8|2MASS J18573057-5559302| 5.873| 5.250| 5.025|
|Gl 737 B        |HIP 93069 B  |18 57 30.49|-55 59 28.0|2MASS J18573057-5559302| 5.873| 5.250| 5.025|
|Wo 9581         |HIP 83081    |16 58 37.21|-55 59 24.5|2MASS J16583719-5559244| 0.409|-0.452|-0.633|
|Gl 747.4        |Wo 9647      |19 12 25.25|-55 52 07.6|2MASS J19122525-5552076| 8.221| 7.613| 7.378|
|GJ 2036 A       |HIP 22738 A  |04 53 31.21|-55 51 37.1|2MASS J04533119-5551372| 7.197| 6.623| 6.338|
|GJ 2036 B       |HIP 22738 B  |04 53 30.54|-55 51 31.7|2MASS J04533054-5551318| 7.795| 7.238| 6.893|
|GJ 4191         |             |21 19 36.53|-55 50 14.5|2MASS J21193652-5550144|14.110|13.996|14.022|
|GJ 3403         |HIP 31862    |06 39 37.64|-55 36 34.8|2MASS J06393764-5536349| 6.861| 6.276| 6.027|
|GJ 2075         |HIP 48190 A  |09 49 27.78|-55 20 08.5|2MASS J09492776-5520086| 7.248| 6.569| 6.366|
|Wo 9201         |HIP 28754    |06 04 20.36|-55 18 46.8|2MASS J06042035-5518468| 8.801| 8.209| 7.993|
|Gl 253          |HIP 33229    |06 54 51.34|-55 15 33.6|2MASS J06545134-5515335| 6.813| 6.451| 6.328|
|GJ 3519         |HIP 43797    |08 55 11.78|-54 57 56.8|2MASS J08551179-5457567| 5.213| 4.743| 4.561|
|GJ 1247         |HIP 98316    |19 58 32.99|-54 56 12.8|2MASS J19583298-5456128| 6.672| 6.188| 6.068|
|Gl 321.3 A      |Wo 9278 A    |08 44 42.23|-54 42 31.8|2MASS J08444223-5442313| 1.777| 1.762| 1.719|
|Gl 321.3 B      |Wo 9278 B    |08 44 42.20|-54 42 31.6|2MASS J08444223-5442313| 1.777| 1.762| 1.719|
|Gl 534.1 A      |HIP 68101    |13 56 32.94|-54 42 16.8|2MASS J13563292-5442164| 4.568| 4.023| 3.993|
|Gl 534.1 B      |             |13 56 36.90|-54 42 15.0|2MASS J13563689-5442148| 8.996| 8.406| 8.221|
|Gl 321.3 C      |Wo 9278 C    |08 44 48.98|-54 41 50.1|2MASS J08444898-5441500| 8.793| 8.349| 8.204|
|Gl 321.3 D      |Wo 9278D     |08 44 49.63|-54 41 49.8|2MASS J08444962-5441498|      |11.633|11.557|
|Gl 863.3        |Wo 9790      |22 36 07.71|-54 36 38.2|2MASS J22360773-5436384| 6.307| 5.972| 5.886|
|GJ 1267         |HIP 110443   |22 22 16.21|-54 33 38.2|2MASS J22221621-5433383| 6.462| 5.842| 5.663|
|Gl 683          |HIP 86305    |17 38 05.52|-54 30 01.6|2MASS J17380551-5430014| 4.920| 4.866| 4.780|
|GJ 4012         |             |17 37 00.72|-54 25 56.7|2MASS J17370071-5425565|14.802|14.677|14.693|
|GJ 4085 A       |HIP 92755    |18 54 06.49|-54 21 21.9|2MASS J18540649-5421219| 7.045| 6.537| 6.380|
|GJ 4086 B       |HIP 92756    |18 54 06.67|-54 21 11.4|2MASS J18540667-5421114| 8.117| 7.527| 7.323|
|Gl 524          |             |13 44 48.81|-54 07 18.1|2MASS J13444880-5407181| 8.860| 8.303| 8.068|
|GJ 3210         |             |03 12 46.68|-54 06 29.8|2MASS J03124667-5406298|13.769|13.452|13.379|
|Gl 552.1        |Wo 9483      |14 30 58.87|-54 06 05.1|2MASS J14305887-5406051| 8.597| 7.426| 7.273|
|Gl 9 A          |HIP 730 A    |00 09 02.39|-54 00 07.0|2MASS J00090239-5400071| 4.962| 4.590| 4.408|
|Gl 9 B          |HIP 730 B    |00 09 02.41|-54 00 06.8|2MASS J00090239-5400071| 4.962| 4.590| 4.408|
|Gl 93           |HIP 10688    |02 17 34.16|-53 59 20.5|2MASS J02173414-5359204| 8.473| 7.834| 7.651|
|GJ 3082         |HIP 5812     |01 14 34.20|-53 56 31.6|2MASS J01143421-5356316| 7.805| 7.242| 6.966|
|GJ 3268         |             |04 12 47.49|-53 52 04.2|2MASS J04124748-5352043| 9.507| 8.923| 8.682|
|GJ 3109         |HIP 7978     |01 42 29.32|-53 44 27.0|2MASS J01422932-5344271| 4.791| 4.399| 4.340|
|GJ 4106         |HIP 94997    |19 19 49.66|-53 43 13.6|2MASS J19194967-5343139| 9.997| 9.484| 9.377|
|Gl 397.2        |Wo 9332      |10 31 21.82|-53 42 55.7|2MASS J10312180-5342556| 3.912| 3.588| 3.582|
|Gl 616.1 B      |HIP 79787 B  |16 16 58.87|-53 41 46.7|2MASS J16165894-5341466| 4.985| 4.337| 4.402|
|Gl 616.1 A      |HIP 79787 A  |16 16 58.93|-53 41 46.5|2MASS J16165894-5341466| 4.985| 4.337| 4.402|
|Gl 200.1        |Wo 9179      |05 17 53.49|-53 40 52.6|2MASS J05175348-5340525|10.972|10.443|10.278|
|Gl 853 AB       |HIP 110109   |22 18 15.62|-53 37 37.5|2MASS J22181562-5337372| 4.426| 3.925| 3.913|
|GJ 1068         |             |04 10 28.14|-53 36 08.2|2MASS J04102815-5336078| 8.747| 8.213| 7.900|
|GJ 3961         |             |16 34 55.19|-53 34 38.1|2MASS J16345519-5334381| 8.491| 7.919| 7.706|
|GJ 3811         |             |13 51 21.75|-53 32 46.0|2MASS J13512172-5332457| 8.926| 8.380| 8.123|
|Wo 9733 B       |HIP 105319 B |21 19 51.23|-53 26 57.9|2MASS J21195120-5326583|      | 5.510| 5.424|
|Wo 9733 A       |HIP 105319 A |21 19 51.99|-53 26 57.9|2MASS J21195196-5326581| 3.426| 4.224| 4.145|
|Gl 163          |HIP 19394    |04 09 15.67|-53 22 25.3|2MASS J04091567-5322254| 7.948| 7.428| 7.135|
|GJ 2110         |HIP 72281    |14 46 52.33|-53 20 58.0|2MASS J14465233-5320580| 7.434| 6.619| 6.346|
|Gl 167          |HIP 19884    |04 15 56.90|-53 18 35.3|2MASS J04155689-5318353| 5.624| 5.098| 4.923|
|GJ 2125         |             |17 02 56.34|-53 14 36.5|2MASS J17025633-5314364|13.820|13.880|13.952|
|GJ 3985         |HIP 83431 A  |17 03 08.71|-53 14 13.3|2MASS J17030873-5314131| 4.453| 4.181| 4.126|
|Gl 114.1 A      |Wo 9103 A    |02 50 09.73|-53 08 20.3|2MASS J02500975-5308204| 7.349| 6.753| 6.495|
|Gl 298          |HIP 39987    |08 09 58.05|-52 58 05.4|2MASS J08095807-5258054| 7.992| 7.441| 7.135|
|Wo 9547         |HIP 79361    |16 11 49.48|-52 54 55.4|2MASS J16114949-5254552| 8.345| 7.764| 7.625|
|Gl 798          |HIP 102186   |20 42 18.78|-52 41 57.4|2MASS J20421878-5241572| 6.274| 5.665| 5.474|
|Gl 13           |HIP 1349     |00 16 53.90|-52 39 04.1|2MASS J00165387-5239043| 5.567| 5.195| 5.111|
|GJ 2109         |HIP 71135    |14 32 52.22|-52 38 46.6|2MASS J14325220-5238465| 8.039| 7.397| 7.242|
|Gl 368.1 A      |Wo 9307 A    |09 48 46.75|-52 36 56.6|2MASS J09484674-5236565| 6.263| 5.829| 5.717|
|Gl 368.1 B      |Wo 9307 B    |09 48 46.75|-52 36 55.8|2MASS J09484674-5236565| 6.263| 5.829| 5.717|
|Gl 496.1        |Wo 9425      |13 04 57.48|-52 26 34.5|2MASS J13045745-5226349| 6.438| 5.835| 5.637|
|GJ 4112         |             |19 34 03.94|-52 25 14.2|2MASS J19340394-5225144| 8.768| 8.157| 7.920|
|Gl 22.2         |Wo 9017      |00 34 27.83|-52 22 23.1|2MASS J00342781-5222236| 4.744| 4.490| 4.434|
|GJ 1017         |Wo 9021      |00 42 08.90|-52 21 32.3|2MASS J00420887-5221323|10.327| 9.802| 9.647|
|GJ 4303         |HIP 113201   |22 55 27.20|-52 18 09.5|2MASS J22552718-5218094| 8.315| 7.663| 7.418|
|Wo 9512 B       |             |15 12 09.82|-52 06 23.0|2MASS J15120983-5206229| 5.762| 5.535| 5.452|
|Wo 9512 A       |HIP 74395    |15 12 17.10|-52 05 57.3|2MASS J15121710-5205572| 1.805| 1.344| 1.261|
|GJ 3787         |             |13 30 25.78|-52 02 40.3|2MASS J13302576-5202403| 9.148| 8.568| 8.314|
|Gl 479          |HIP 61629    |12 37 52.22|-52 00 05.3|2MASS J12375231-5200055| 6.864| 6.285| 6.020|
|Gl 550          |HIP 70695    |14 27 32.97|-51 55 59.1|2MASS J14273298-5155591| 6.634| 6.287| 6.215|
|GJ 3455         |             |07 36 12.03|-51 55 21.3|2MASS J07361202-5155213| 8.554| 8.036| 7.755|
|GJ 4158         |HIP 102333   |20 44 02.34|-51 55 15.5|2MASS J20440233-5155155| 3.909| 3.692| 3.820|
|Gl 438          |             |11 43 19.82|-51 50 25.9|2MASS J11431977-5150255| 7.144| 6.580| 6.320|
|Gl 691          |HIP 86796    |17 44 08.70|-51 50 02.6|2MASS J17440870-5150027| 4.158| 3.724| 3.683|
|Gl 43           |HIP 4328     |00 55 25.41|-51 49 57.5|2MASS J00552542-5149573| 8.992| 8.386| 8.107|
|GJ 1089         |HIP 31079    |06 31 18.32|-51 49 33.4|2MASS J06311830-5149334| 4.786| 4.359| 4.322|
|GJ 4145         |HIP 100356 A |20 21 10.91|-51 47 27.9|2MASS J20211092-5147277| 7.324| 6.668| 6.463|
|Gl 81.3         |Wo 9065      |01 56 59.99|-51 45 58.5|2MASS J01565997-5145587| 5.229| 4.958| 4.835|
|Gl 429.3        |Wo 9361      |11 29 48.09|-51 39 46.8|2MASS J11294812-5139469| 6.564| 6.406| 6.345|
|Gl 676 B        |             |17 30 16.25|-51 38 22.6|2MASS J17301623-5138226| 8.976| 8.290| 8.017|
|Gl 676 A        |HIP 85647    |17 30 11.21|-51 38 13.1|2MASS J17301119-5138132| 6.711| 6.082| 5.825|
|GJ 3054         |HIP 3556     |00 45 28.15|-51 37 33.9|2MASS J00452814-5137339| 8.481| 7.867| 7.623|
|Gl 698.1        |Wo 9607      |17 58 57.82|-51 37 31.1|2MASS J17585784-5137310| 7.937| 7.506| 7.385|
|Gl 81 AB        |HIP 9007     |01 55 57.47|-51 36 32.0|2MASS J01555745-5136319| 2.277| 1.887| 1.730|
|GJ 2083         |HIP 52549    |10 44 39.03|-51 32 21.1|2MASS J10443903-5132210| 7.299| 6.641| 6.362|
|Gl 167.1        |Wo 9150      |04 16 01.59|-51 29 11.9|2MASS J04160159-5129119| 3.683| 3.469| 3.514|
|GJ 3246         |HIP 17255    |03 41 44.41|-51 25 32.5|2MASS J03414441-5125325| 6.934| 6.363| 6.267|
|Gl 275          |HIP 36210    |07 27 25.47|-51 24 09.4|2MASS J07272546-5124094| 5.515| 5.154| 5.042|
|Wo 9376         |HIP 58053    |11 54 24.69|-51 23 12.1|2MASS J11542469-5123119| 9.314| 8.865| 8.744|
|Wo 9796         |HIP 112623   |22 48 33.30|-51 19 00.7|2MASS J22483329-5119006| 3.180| 3.162| 3.189|
|Gl 848.1 A      |Wo 9766 A    |22 08 10.16|-51 13 05.8|2MASS J22081013-5113058| 8.383| 7.837| 7.689|
|Gl 848.1 C      |Wo 9766 C    |22 07 48.22|-51 07 17.0|2MASS J22074821-5107169| 9.845| 9.190| 8.926|
|Gl 848.1 B      |Wo 9766 B    |22 07 48.98|-51 07 08.9|2MASS J22074897-5107088| 9.219| 8.540| 8.363|
|Gl 219          |HIP 27321    |05 47 17.09|-51 03 59.5|2MASS J05471708-5103594| 3.669| 3.544| 3.526|
|Wo 9735         |HIP 105393   |21 20 52.02|-51 02 40.6|2MASS J21205202-5102407| 9.089| 8.604| 8.518|
|Gl 841 B        |             |21 57 38.35|-51 00 31.5|2MASS J21573835-5100313|14.007|13.908|13.806|
|Gl 841 A        |HIP 108405   |21 57 41.21|-51 00 22.2|2MASS J21574119-5100221| 6.751| 6.086| 5.877|
|Gl 52.1         |Wo 9039      |01 06 47.43|-50 59 22.0|2MASS J01064747-5059219| 7.149| 6.694| 6.560|
|Gl 531          |HIP 67742    |13 52 35.87|-50 55 18.3|2MASS J13523589-5055179| 5.782| 5.318| 5.190|
|GJ 3032         |HIP 1842     |00 23 18.53|-50 53 38.0|2MASS J00231851-5053380| 8.259| 7.640| 7.375|
|Gl 833          |HIP 106696   |21 36 41.24|-50 50 43.4|2MASS J21364123-5050433| 5.518| 5.137| 4.970|
|Gl 86           |HIP 10138    |02 10 25.93|-50 49 25.4|2MASS J02102587-5049258| 4.785| 4.245| 4.125|
|Gl 108          |HIP 12653    |02 42 33.47|-50 48 01.1|2MASS J02423346-5048008| 4.750| 4.323| 4.138|
|GJ 4361         |             |23 46 32.04|-50 43 27.5|2MASS J23463204-5043273|10.045| 9.508| 9.256|
|Gl 725.3        |Wo 9636      |18 48 33.28|-50 42 11.9|2MASS J18483327-5042119| 7.471| 7.197| 7.129|
|Gl 599.1        |Wo 9530      |15 51 06.00|-50 41 16.1|2MASS J15510596-5041159| 8.557| 7.911| 7.805|
|GJ 4249         |HIP 108890   |22 03 27.14|-50 38 38.3|2MASS J22032712-5038382| 8.627| 8.037| 7.812|
|Wo 9309         |HIP 48970    |09 59 21.83|-50 36 04.8|2MASS J09592183-5036047| 9.451| 8.857| 8.787|
|GJ 4178         |             |21 03 21.67|-50 22 52.4|2MASS J21032165-5022522| 9.112| 8.460| 8.192|
|Gl 223.3        |HIP 27896    |05 54 10.81|-50 21 45.2|2MASS J05541081-5021453| 5.193| 4.666| 4.432|
|Gl 291.1        |Wo 9243      |07 51 03.35|-50 18 18.0|2MASS J07510334-5018180| 7.852| 7.236| 7.083|
|Gl 308.3        |Wo 9268      |08 31 56.25|-50 11 20.7|2MASS J08315628-5011210| 8.470| 7.863| 7.715|
|Gl 724.1        |Wo 9633      |18 43 40.55|-50 09 54.0|2MASS J18434054-5009542| 8.059| 7.758| 7.634|
|Wo 9554         |HIP 80000    |16 19 50.42|-50 09 19.8|2MASS J16195043-5009195| 2.160| 1.628| 1.540|
|GJ 3059         |HIP 3813     |00 49 01.71|-50 08 41.7|2MASS J00490173-5008419| 7.804| 7.161| 6.949|
|Gl 176.3        |Wo 9167      |04 45 38.58|-50 04 27.2|2MASS J04453859-5004270| 6.059| 5.642| 5.525|
|Gl 773.6        |Wo 9680      |20 02 35.19|-50 03 09.4|2MASS J20023514-5003096| 6.616| 6.050| 5.905|
|GJ 3005         |             |00 05 24.99|-50 02 53.0|2MASS J00052498-5002529| 8.553| 7.908| 7.627|
|Gl 240          |HIP 31634 A  |06 37 11.22|-50 02 17.8|2MASS J06371122-5002181| 6.610| 5.977| 5.769|
|Gl 375.1        |Wo 9308      |09 58 54.29|-50 00 12.6|2MASS J09585429-5000126| 9.983| 9.454| 9.400|
|Wo 9691         |HIP 100412   |20 21 41.04|-49 59 57.9|2MASS J20214103-4959575| 5.240| 4.978| 4.877|
|Gl 140.1 B      |Wo 9115 B    |03 23 15.88|-49 59 38.9|2MASS J03231588-4959389| 7.436| 6.828| 6.620|
|Gl 140.1 A      |Wo 9115 A    |03 23 17.18|-49 59 31.0|2MASS J03231717-4959311| 6.585| 6.054| 5.914|
|Gl 587          |HIP 75819    |15 29 19.03|-49 57 11.1|2MASS J15291904-4957109| 6.253| 5.859| 5.746|
|GJ 2095         |             |12 38 49.78|-49 48 00.3|2MASS J12384981-4948001|13.806|13.815|13.907|
|GJ 4310         |HIP 113850   |23 03 20.86|-49 43 34.0|2MASS J23032085-4943339| 7.659| 7.028| 6.809|
|Gl 686.2        |Wo 9597      |17 40 23.83|-49 24 56.1|2MASS J17402381-4924560| 4.021| 3.702| 3.830|
|Wo 9593 A       |HIP 86247 A  |17 37 27.38|-49 24 35.0|2MASS J17372736-4924347| 8.069| 7.804| 7.720|
|Wo 9593 B       |HIP 86247 B  |17 37 27.13|-49 24 29.3|2MASS J17372712-4924291| 9.241| 8.977| 8.861|
|Gl 629.3        |Wo 9568      |16 36 27.55|-49 18 35.5|2MASS J16362754-4918351| 8.903| 8.413| 8.165|
|GJ 3102         |HIP 7554     |01 37 20.82|-49 11 44.4|2MASS J01372081-4911443| 7.497| 6.851| 6.621|
|Gl 187          |HIP 23482    |05 02 48.69|-49 09 05.1|2MASS J05024868-4909050| 4.844| 4.507| 4.395|
|Gl 24 A         |HIP 2888     |00 36 37.98|-49 07 56.4|2MASS J00363798-4907564| 5.664| 5.398| 5.303|
|Gl 24 B         |HIP 2848     |00 36 04.41|-49 07 41.3|2MASS J00360439-4907413| 7.013| 6.692| 6.561|
|Gl 4.2 AB       |Wo 9002 AB   |00 06 19.18|-49 04 30.7|2MASS J00061921-4904307| 4.690| 4.646| 4.474|
|GJ 3272         |             |04 18 04.71|-49 01 30.0|2MASS J04180471-4901300| 9.300| 8.698| 8.473|
|Gl 832          |HIP 106440   |21 33 33.98|-49 00 32.4|2MASS J21333397-4900323| 5.349| 4.766| 4.501|
|GJ 3434         |HIP 34670    |07 10 47.48|-48 55 55.6|2MASS J07104748-4855556| 3.024| 2.381| 2.189|
|Wo 9406         |HIP 60729    |12 26 48.14|-48 54 47.5|2MASS J12264817-4854472| 5.250| 4.815| 4.711|
|Gl 570.1        |Wo 9504      |14 58 08.80|-48 51 46.8|2MASS J14580882-4851470| 5.123| 4.824| 4.611|
|Gl 680          |HIP 86057    |17 35 13.62|-48 40 51.1|2MASS J17351362-4840510| 6.667| 6.080| 5.829|
|Gl 618.4        |Wo 9558      |16 22 40.96|-48 39 20.0|2MASS J16224099-4839198| 8.480| 7.872| 7.637|
|GJ 2034         |             |04 21 05.56|-48 39 07.1|2MASS J04210556-4839070|10.720|10.148| 9.852|
|GJ 4270         |HIP 110066   |22 17 39.43|-48 39 01.8|2MASS J22173941-4839016| 6.707| 6.275| 6.170|
|Wo 9802         |HIP 113044   |22 53 37.93|-48 35 53.8|2MASS J22533792-4835539| 5.008| 4.687| 4.612|
|GJ 4347         |HIP 116491   |23 36 18.27|-48 35 17.1|2MASS J23361827-4835169| 7.444| 6.791| 6.655|
|GJ 4348         |             |23 36 15.87|-48 35 00.7|2MASS J23361587-4835006| 8.072| 7.429| 7.188|
|GJ 1084         |HIP 27323    |05 47 18.22|-48 31 30.5|2MASS J05471821-4831306| 7.082| 6.457| 6.294|
|Gl 146          |HIP 16711    |03 35 00.94|-48 25 08.9|2MASS J03350093-4825089| 6.122| 5.493| 5.338|
|Gl 582          |HIP 75181    |15 21 48.15|-48 19 03.5|2MASS J15214824-4819032| 4.308| 3.898| 4.159|
|GJ 4325         |             |23 17 50.33|-48 18 47.2|2MASS J23175034-4818476| 9.526| 8.969| 8.705|
|Gl 739          |HIP 93206    |18 59 07.46|-48 16 28.1|2MASS J18590745-4816279| 7.520| 6.932| 6.700|
|GJ 3020         |HIP 1276     |00 16 01.99|-48 15 39.1|2MASS J00160199-4815392| 7.969| 7.357| 7.112|
|Gl 56.2         |Wo 9051      |01 17 59.37|-48 09 01.1|2MASS J01175940-4809009| 8.683| 8.000| 7.843|
|GJ 2117         |             |15 52 00.45|-48 04 09.0|2MASS J15520046-4804087|11.733|11.270|11.089|
|GJ 2129         |HIP 84901    |17 21 03.72|-48 02 51.5|2MASS J17210372-4802515| 8.131| 7.218| 6.960|
|GJ 3041         |HIP 2802     |00 35 41.18|-48 00 03.3|2MASS J00354117-4800033| 4.790| 4.625| 4.502|
|GJ 3901         |HIP 75206    |15 22 08.27|-47 55 40.1|2MASS J15220828-4755397| 3.890| 3.572| 3.620|
|Gl 582.1 A      |Wo 9519 A    |15 22 36.47|-47 55 15.8|2MASS J15223651-4755152| 6.311| 5.946| 5.845|
|Gl 582.1 B      |Wo 9519 B    |15 22 36.53|-47 55 15.1|2MASS J15223651-4755152| 6.311| 5.946| 5.845|
|Wo 9780         |             |22 25 05.05|-47 52 46.9|2MASS J22250500-4752461| 8.338| 7.726| 7.427|
|Gl 769          |             |19 54 00.13|-47 48 37.3|2MASS J19540013-4748370| 9.076| 8.536| 8.286|
|Gl 638.1        |HIP 82302    |16 48 59.37|-47 43 07.6|2MASS J16485937-4743076| 5.815| 5.390| 5.209|
|Wo 9086         |HIP 12101    |02 35 55.90|-47 40 31.9|2MASS J02355587-4740317|10.989|10.526|10.476|
|Wo 9224         |HIP 34269    |07 06 13.98|-47 35 13.9|2MASS J07061396-4735137| 8.403| 7.848| 7.715|
|GJ 1021         |HIP 3583     |00 45 45.59|-47 33 07.2|2MASS J00454561-4733072| 4.666| 4.155| 4.298|
|Gl 384 B        |HIP 50036 B  |10 12 56.36|-47 28 34.4|2MASS J10125633-4728341| 8.136| 7.542| 7.390|
|Gl 384 A        |HIP 50036 A  |10 12 55.91|-47 28 31.2|2MASS J10125588-4728309| 6.922| 6.550| 6.485|
|GJ 3770         |             |13 12 56.47|-47 28 08.1|2MASS J13125624-4728082|15.135|15.045|14.735|
|Gl 333          |             |08 59 31.66|-47 26 09.3|2MASS J08593169-4726097| 8.757| 8.201| 7.932|
|Gl 838          |HIP 107649   |21 48 15.75|-47 18 13.0|2MASS J21481574-4718129| 4.720| 4.306| 4.236|
|Gl 794.1        |Wo 9700      |20 37 34.04|-47 17 29.4|2MASS J20373402-4717292| 1.377| 0.777| 0.697|
|Gl 871 B        |             |22 42 37.50|-47 12 43.0|2MASS J22423749-4712426| 7.439| 6.858| 6.626|
|Gl 871 A        |HIP 112117   |22 42 36.89|-47 12 38.9|2MASS J22423689-4712383| 4.955| 4.795| 4.653|
|Gl 747.3        |Wo 9646      |19 10 52.27|-47 09 31.0|2MASS J19105227-4709305| 6.846| 6.207| 6.060|
|GJ 1132         |             |10 14 51.77|-47 09 24.1|2MASS J10145184-4709244| 9.245| 8.666| 8.322|
|GJ 2119         |HIP 79456    |16 12 52.54|-47 06 32.5|2MASS J16125253-4706325| 8.455| 7.798| 7.675|
